S000004248	YLR258W	S. cerevisiae	GSY2	Glycogen SYnthase	Glycogen synthase; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase; GSY2 has a paralog, GSY1, that arose from the whole genome duplication; relocalizes from cytoplasm to plasma membrane upon DNA replication stress
S000004249	YLR259C	S. cerevisiae	HSP60	Heat Shock Protein	Tetradecameric mitochondrial chaperonin; required for ATP-dependent folding of precursor polypeptides and complex assembly; prevents aggregation and mediates protein refolding after heat shock; role in mtDNA transmission; phosphorylated
S000004250	YLR260W	S. cerevisiae	LCB5	Long-Chain Base	Minor sphingoid long-chain base kinase; possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules; LCB5 has a paralog, LCB4, that arose from the whole genome duplication
S000004251	YLR261C	S. cerevisiae	VPS63	Vacuolar Protein Sorting	Putative protein of unknown function; not conserved in closely related Saccharomyces species; 98% of ORF overlaps the verified gene YPT6; deletion causes a vacuolar protein sorting defect; decreased levels of protein in enolase deficient mutant
S000004252	YLR262C	S. cerevisiae	YPT6	Yeast Protein Two	Rab family GTPase; required for endosome-to-Golgi, intra-Golgi retrograde, and retrograde Golgi-to-ER transport; temporarily at the Golgi, dissociating into the cytosol on arrival of the late Golgi GTPase Ypt32p; Golgi-localized form is GTP bound, while cytosolic form is GDP-bound; required for delivery of Atg9p to the phagophore assembly site during autophagy under heat stress, with Ypt6p for starvation induced autophagy and for the CVT pathway; homolog of mammalian Rab6
S000004253	YLR263W	S. cerevisiae	RED1	REDuctional division	Protein component of the synaptonemal complex axial elements; involved in chromosome segregation during the first meiotic division; critical for coupling checkpoint signaling to SC formation; promotes interhomolog recombination by phosphorylating Hop1p; also interacts with Mec3p and Ddc1p
S000004254	YLR264W	S. cerevisiae	RPS28B	Ribosomal Protein of the Small subunit	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S28, no bacterial homolog; has an extraribosomal function in autoregulation, in which Rps28Bp binds to a decapping complex via Edc3p, which then binds to RPS28B mRNA leading to its decapping and degradation; RPS28B has a paralog, RPS28A, that arose from the whole genome duplication
S000004255	YLR265C	S. cerevisiae	NEJ1	Nonhomologous End-Joining defective	DNA end-binding protein required for nonhomologous end joining (NHEJ); subunit of the DNA ligase IV complex involved in initial end binding, intermolecular ligation, and DNA ligase reactivation after completion of repair; phosphorylation by Tpk1p is required for DNA damage induced NHEJ and for nuclear targeting of Nej1p and Lif1p; human homolog NHEJ1 is phosphorylated by human Tpk1p homolog PRKACB, regulating NHEJ; transcriptionally repressed by MAT heterozygosity
S000004256	YLR266C	S. cerevisiae	PDR8	Pleiotropic Drug Resistance	Transcription factor; targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon; PDR8 has a paralog, YRR1, that arose from the whole genome duplication
S000004257	YLR267W	S. cerevisiae	BOP2	Bypass Of Pam1	Protein of unknown function
S000004258	YLR268W	S. cerevisiae	SEC22	SECretory	R-SNARE protein; assembles into SNARE complex with Bet1p, Bos1p and Sed5p; cycles between the ER and Golgi complex; involved in anterograde and retrograde transport between the ER and Golgi; synaptobrevin homolog
S000004260	YLR270W	S. cerevisiae	DCS1	DeCapping Scavenger	Non-essential hydrolase involved in mRNA decapping; activates Xrn1p; may function in a feedback mechanism to regulate deadenylation, contains pyrophosphatase activity and a HIT (histidine triad) motif; acts as inhibitor of neutral trehalase Nth1p; required for growth on glycerol medium; protein abundance increases in response to DNA replication stress; DCS1 has a paralog, DCS2, that arose from the whole genome duplication
S000004261	YLR271W	S. cerevisiae	CMG1	Cytoplasmic and Mitochondrial G-patch protein 1	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS
S000004262	YLR272C	S. cerevisiae	YCS4	Yeast Condensin Subunit	Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus; required for replication slow zone (RSZ) breakage following Mec1p inactivation
S000004263	YLR273C	S. cerevisiae	PIG1	Protein Interacting with Gsy2p	Putative targeting subunit for type-1 protein phosphatase Glc7p; tethers Glc7p to Gsy2p glycogen synthase; PIG1 has a paralog, GAC1, that arose from the whole genome duplication
S000004264	YLR274W	S. cerevisiae	MCM5	MiniChromosome Maintenance	Component of the Mcm2-7 hexameric helicase complex; MCM complex is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase
S000004265	YLR275W	S. cerevisiae	SMD2	""	Core Sm protein Sm D2; part of heteroheptameric complex (with Smb1p, Smd1p, Smd3p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm D2
S000004266	YLR276C	S. cerevisiae	DBP9	Dead Box Protein	DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain
S000004267	YLR277C	S. cerevisiae	YSH1	Yeast Seventy-three Homolog	Endoribonuclease; subunit of the mRNA cleavage and polyadenylation specificity complex; required for 3' processing, splicing, and transcriptional termination of mRNAs and snoRNAs; protein abundance increases in response to DNA replication stress; YSH1 has a paralog, SYC1, that arose from the whole genome duplication
S000004268	YLR278C	S. cerevisiae	""	""	Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene
S000004269	YLR279W	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000004270	YLR280C	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000004271	YLR281C	S. cerevisiae	RSO55	mitochondrial protein Related to Spastic paraplegia with Optic atrophy and neuropathy SPG55	Mitochondrial protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YLR281C is not an essential gene
S000004272	YLR282C	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion mutation confers an increase in Ty1 transposition
S000004273	YLR283W	S. cerevisiae	PUT7	Proline UTilization	Regulator of mitochondrial proline metabolism; tethered with Fmp32p to inner mitochondrial membrane in large hetero-oligomeric complex, abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization, and can be functionally complemented by expression of human homolog MCUR1
S000004274	YLR284C	S. cerevisiae	ECI1	Enoyl-CoA Isomerase	Peroxisomal delta3,delta2-enoyl-CoA isomerase; hexameric protein that converts 3-hexenoyl-CoA to trans-2-hexenoyl-CoA, essential for the beta-oxidation of unsaturated fatty acids, oleate-induced; ECI1 has a paralog, DCI1, that arose from the whole genome duplication
S000004275	YLR285W	S. cerevisiae	NNT1	Nicotinamide N-methylTransferase	S-adenosylmethionine-dependent methyltransferase; novel N-terminal protein methyltransferase that trimethylates the N-terminal glycine residue (G2) and also dimethylates lysine (K3) on elongation factor eEF1A (Tef1p/Tef2p); has a role in rDNA silencing and in lifespan determination
S000004276	YLR286C	S. cerevisiae	CTS1	ChiTinaSe	Endochitinase; required for cell separation after mitosis; transcriptional activation during the G1 phase of the cell cycle is mediated by transcription factor Ace2p
S000004277	YLR287C	S. cerevisiae	""	""	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR287C is not an essential gene
S000004278	YLR287C-A	S. cerevisiae	RPS30A	Ribosomal Protein of the Small subunit	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30, no bacterial homolog; RPS30A has a paralog, RPS30B, that arose from the whole genome duplication
S000004279	YLR288C	S. cerevisiae	MEC3	Mitosis Entry Checkpoint	DNA damage and meiotic pachytene checkpoint protein; subunit of a heterotrimeric complex (Rad17p-Mec3p-Ddc1p) that forms a sliding clamp, loaded onto partial duplex DNA by a clamp loader complex; homolog of human and S. pombe Hus1
S000004280	YLR289W	S. cerevisiae	GUF1	Gtpase of Unknown Function	Mitochondrial matrix GTPase; associates with mitochondrial ribosomes; important for translation under temperature and nutrient stress; may have a role in translational fidelity; similar to bacterial LepA elongation factor
S000004281	YLR290C	S. cerevisiae	COQ11	COenzyme Q	Putative oxidoreductase, subunit of Coenzyme Q biosynthetic complexes; required for synthesis of wild-type levels of Coenzyme Q (ubiquinone); member of the short-chain dehydrogenase/reductase (SDR) superfamily; orthologous gene in some other fungi is fused to the COQ10 ortholog
S000004282	YLR291C	S. cerevisiae	GCD7	General Control Derepressed	Beta subunit of translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as negative regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog can complement yeast mutant, allows growth down-regulation of yeast gene
S000004283	YLR292C	S. cerevisiae	SEC72	SECretory	Non-essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and translocation into the ER; other members are Sec63p, Sec62p, and Sec66p
S000004284	YLR293C	S. cerevisiae	GSP1	Genetic Suppressor of Prp20-1	Ran GTPase; GTP binding protein (mammalian Ranp homolog) involved in the maintenance of nuclear organization, RNA processing and transport; regulated by Srm1p, Rna1p, Yrb1p, Yrb2p, Yrp4p, Yrb30p, Cse1p and Kap95p; GSP1 has a paralog, GSP2, that arose from the whole genome duplication
S000004285	YLR294C	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene ATP14
S000004286	YLR295C	S. cerevisiae	ATP14	ATP synthase	Subunit h of the F0 sector of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis; protein abundance increases in response to DNA replication stress
